TimeHorizon	96
QuadTherm	0.00377
LinearTherm	5.24116
ConstTherm	126.451
MinPower	42
MaxPower	125
InitUpDownTime	-2
MinUpTime	3
MinDownTime	3
StartUpCost	177.681
PZERO		0
DeltaRampUp	50
DeltaRampDown	41.6
BoundOn		50.4
BoundDown	42
Lambda
4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 
Mu
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
