TimeHorizon	96
QuadTherm	0.008246
LinearTherm	4.98507
ConstTherm	153.369
MinPower	39
MaxPower	108
InitUpDownTime	-3
MinUpTime	3
MinDownTime	4
StartUpCost	158.232
PZERO		0
DeltaRampUp	43.2
DeltaRampDown	35.4
BoundOn		46.8
BoundDown	39
Lambda
4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 
Mu
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
