TimeHorizon	96
QuadTherm	0.000835
LinearTherm	8.22616
ConstTherm	502.2
MinPower	80
MaxPower	259
InitUpDownTime	1
MinUpTime	14
MinDownTime	10
StartUpCost	361.551
PZERO		102.125
DeltaRampUp	103.6
DeltaRampDown	87.6
BoundOn		96
BoundDown	80
Lambda
4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 4.88825 4.86286 4.88473 5.68022 5.75914 5.90046 6.02161 6.07195 6.13673 6.10651 6.15063 6.23555 6.17955 5.86693 6.04259 6.18125 6.22518 6.19837 6.07338 6.30064 6.11453 5.94663 5.81097 5.7058 
Mu
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
