TimeHorizon	24
QuadTherm	0.004179
LinearTherm	4.713
ConstTherm	143.811
MinPower	48
MaxPower	130
InitUpDownTime	2
MinUpTime	3
MinDownTime	3
StartUpCost	182.087
PZERO		66.3647
DeltaRampUp	52
DeltaRampDown	42.4
BoundOn		57.6
BoundDown	48
Lambda
4.88825 4.9008 4.67769 5.66958 5.77464 6.01482 6.03296 5.94023 6.13586 5.58277 5.74209 6.55003 5.96152 4.93605 5.35093 5.72158 5.63275 5.60987 5.39758 6.1065 5.57683 5.37794 5.54581 5.576 
Mu
0 0 0 0 0 0 0.038821 0.237141 0.914968 0 0.461688 1.45249 0.441342 0 0 0.844656 1.15308 0.936715 0 1.84003 0.757494 0.682965 0.410077 0.329549 
